,claw_length_cm,size_cm,specie,tail_length_cm
4219,6.706,62.677,two_toed,1.862
4220,6.44,64.108,two_toed,3.14
4221,5.091,62.579,two_toed,1.626
4222,5.806,64.319,two_toed,3.538
4223,5.794,62.706,two_toed,1.979
4224,5.527,64.022,two_toed,2.744
4225,4.386,63.746,two_toed,3.535
4226,5.265,64.146,two_toed,4.918
4227,5.069,63.372,two_toed,1.278
4228,5.214,62.71,two_toed,3.022
4229,5.62,63.525,two_toed,4.195
4230,8.716,64.246,two_toed,2.34
4231,6.127,63.584,two_toed,1.8
4232,3.875,61.802,two_toed,2.395
4233,4.931,61.5,two_toed,3.942
4234,6.844,61.656,two_toed,1.844
4235,6.351,60.784,two_toed,3.348
4236,5.001,63.617,two_toed,0.781
4237,4.232,61.884,two_toed,3.866
4238,4.136,62.733,two_toed,1.237
4239,3.644,64.151,two_toed,3.069
4240,5.642,63.027,two_toed,1.532
4241,4.93,63.979,two_toed,2.268
4242,5.896,62.959,two_toed,2.48
4243,7.657,65.026,two_toed,1.113
4244,5.367,63.125,two_toed,2.935
4245,3.359,62.337,two_toed,1.085
4246,6.442,63.086,two_toed,2.644
4247,6.477,63.86,two_toed,1.43
4248,5.123,62.879,two_toed,0.387
4249,4.59,63.005,two_toed,3.339
4250,6.86,64.084,two_toed,1.455
4251,6.574,63.887,two_toed,2.173
4252,5.223,65.485,two_toed,4.107
4253,7.302,61.392,two_toed,3.181
4254,5.846,63.472,two_toed,2.11
4255,5.652,63.55,two_toed,1.673
4256,8.173,62.64,two_toed,1.517
4257,4.993,67.098,two_toed,3.082
4258,7,60.382,two_toed,2.19
4259,4.515,63.99,two_toed,2.989
4260,5.871,63.23,two_toed,2.244
4261,4.424,60.985,two_toed,1.642
4262,4.275,61.973,two_toed,2.376
4263,3.86,62.843,two_toed,1.662
4264,7.587,63.333,two_toed,2.666
4265,4.109,61.868,two_toed,3.168
4266,6.355,63.404,two_toed,1.808
4267,6.323,63.199,two_toed,1.998
4268,5.707,63.988,two_toed,0.08
4269,6.882,62.321,two_toed,2.288
4270,6.248,63.488,two_toed,1.964
4271,4.672,61.005,two_toed,2.029
4272,5.562,63.963,two_toed,3.072
4273,5.892,62.486,two_toed,-0.413
4274,6.884,62.99,two_toed,4.162
4275,7.414,63.472,two_toed,1.75
4276,5.273,62.574,two_toed,3.397
4277,7.094,63.18,two_toed,-0.21
4278,6.265,64.101,two_toed,2.908
4279,4.236,63.692,two_toed,2.127
4280,4.744,62.678,two_toed,2.871
4281,6.552,62.938,two_toed,1.94
4282,5.136,63.626,two_toed,3.521
4283,6.273,63.53,two_toed,1.703
4284,6.204,60.859,two_toed,3.111
4285,7.413,64.652,two_toed,2.546
4286,7.511,63.125,two_toed,2.236
4287,5.893,63.126,two_toed,1.692
4288,6.826,61.728,two_toed,3.417
4289,5.74,62.48,two_toed,1.747
4290,3.911,63.538,two_toed,3.191
4291,6.301,64.473,two_toed,3.09
4292,6.136,64.028,two_toed,2.293
4293,6.08,64.207,two_toed,1.945
4294,6.731,63.998,two_toed,2.764
4295,6.933,62.586,two_toed,2.012
4296,4.05,63.771,two_toed,1.157
4297,5.821,63.102,two_toed,0.477
4298,5.077,62.91,two_toed,1.404
4299,3.752,63.197,two_toed,2.732
4300,6.043,63.261,two_toed,3.171
4301,6.485,63.18,two_toed,2.013
4302,4.974,62.182,two_toed,1.15
4303,1.748,63.415,two_toed,0.721
4304,5.566,62.663,two_toed,2.222
4305,5.432,64.659,two_toed,2.823
4306,5.668,61.977,two_toed,1.899
4307,6.398,62.784,two_toed,1.341
4308,4.972,64.723,two_toed,1.608
4309,5.777,63.367,two_toed,1.777
4310,6.619,63.414,two_toed,3.044
4311,4.332,63.39,two_toed,3.1
4312,4.529,63.744,two_toed,3.191
4313,8.081,61.03,two_toed,2.799
4314,4.819,63.979,two_toed,1.378
4315,5.495,64.062,two_toed,1.778
4316,4.839,63.344,two_toed,3.321
4317,5.932,63.343,two_toed,1.805
4318,4.919,61.527,two_toed,1.748
4319,5.232,63.656,two_toed,3.066
4320,5.452,63.537,two_toed,0.201
4321,6.293,62.592,two_toed,1.886
4322,5.699,61.703,two_toed,3.549
4323,5.92,63.558,two_toed,2.975
4324,6.783,62.546,two_toed,3.381
4325,4.655,62.112,two_toed,1.729
4326,5.191,64.34,two_toed,2.524
4327,5.268,63.254,two_toed,2.172
4328,8.422,64.199,two_toed,1.264
4329,5.281,62.207,two_toed,1.895
4330,4.941,62.723,two_toed,2.838
4331,4.646,63.719,two_toed,2.494
4332,5.796,62.902,two_toed,2.337
4333,3.824,62.997,two_toed,2.953
4334,6.195,63.73,two_toed,3.213
4335,4.405,64.502,two_toed,2.49
4336,7.666,64.253,two_toed,4.109
4337,7.1,62.011,two_toed,2.028
4338,5.963,63.795,two_toed,4.499
4339,7.415,63.77,two_toed,1.94
4340,7.053,63.378,two_toed,0.38
4341,5.407,63.23,two_toed,1.417
4342,2.755,61.405,two_toed,2.138
4343,5.497,61.84,two_toed,1.774
4344,5.004,63.807,two_toed,0.889
4345,5.009,63.931,two_toed,3.629
4346,4.765,61.567,two_toed,2.276
4347,5.594,64.681,two_toed,1.688
4348,6.236,62.565,two_toed,0.306
4349,3.804,61.798,two_toed,2.831
4350,6.135,63.493,two_toed,4.347
4351,5.708,64.341,two_toed,0.645
4352,2.801,62.214,two_toed,3.174
4353,6.078,60.903,two_toed,3.126
4354,4.638,63.246,two_toed,2.885
4355,5.829,63.6,two_toed,0.249
4356,4.798,61.788,two_toed,2.222
4357,6.035,62.596,two_toed,2.244
4358,6.181,63.25,two_toed,1.591
4359,4.597,65.129,two_toed,2.657
4360,6.584,62.391,two_toed,1.067
4361,4.387,64.287,two_toed,3.359
4362,5.703,62.429,two_toed,2.342
4363,4.632,62.336,two_toed,0.238
4364,6.368,62.87,two_toed,2.239
4365,4.584,62.8,two_toed,1.558
4366,6.3,61.144,two_toed,2.427
4367,5.165,65.452,two_toed,3.134
4368,5.95,62.871,two_toed,0.84
4369,5.372,62.999,two_toed,3.251
4370,4.953,62.918,two_toed,2.575
4371,6.402,63.808,two_toed,4.033
4372,6.244,63.425,two_toed,2.326
4373,5.106,62.818,two_toed,2.956
4374,5.748,64.08,two_toed,0.862
4375,7.605,62.752,two_toed,2.412
4376,5.569,61.353,two_toed,3.528
4377,4.934,62.513,two_toed,3.419
4378,5.63,62.926,two_toed,1.085
4379,7.238,63.52,two_toed,0.864
4380,4.384,63.17,two_toed,3.162
4381,4.804,62.768,two_toed,3.566
4382,6.919,63.228,two_toed,3.724
4383,4.325,62.86,two_toed,0.318
4384,6.057,63.93,two_toed,2.135
4385,6.484,63.251,two_toed,2.192
4386,5.851,62.409,two_toed,2.61
4387,4.432,63.915,two_toed,1.75
4388,4.079,62.57,two_toed,1.686
4389,5.604,63.889,two_toed,2.038
4390,3.95,64.412,two_toed,3.723
4391,7.532,61.664,two_toed,2.526
4392,6.317,63.19,two_toed,1.913
4393,5.865,63.201,two_toed,1.429
4394,6.43,65.006,two_toed,3.233
4395,7.411,63.428,two_toed,2.766
4396,6.513,63.166,two_toed,3.106
4397,5.219,64.268,two_toed,2.896
4398,6.519,63.942,two_toed,1.531
4399,5.398,63.372,two_toed,3.72
4400,3.451,62.504,two_toed,0.143
4401,5.435,62.685,two_toed,3.799
4402,6.863,63.394,two_toed,1.319
4403,5.585,63.629,two_toed,1.783
4404,4.446,62.641,two_toed,4.472
4405,6.227,62.382,two_toed,0.851
4406,7.215,61.761,two_toed,2.495
4407,5.086,63.996,two_toed,1.861
4408,4.976,63.265,two_toed,1.942
4409,6.204,61.77,two_toed,3.347
4410,5.817,61.906,two_toed,1.094
4411,7.401,61.893,two_toed,0.742
4412,5.902,61.786,two_toed,1.494
4413,6.318,63.218,two_toed,1.214
4414,6.233,63.731,two_toed,2.796
4415,6.489,62.877,two_toed,2.214
4416,6.649,62.541,two_toed,2.44
4417,8.127,63.673,two_toed,1.58
4418,5.616,65.108,two_toed,3.463
4419,4.357,61.687,two_toed,1.199
4420,4.81,63.353,two_toed,1.719
4421,6.287,63.394,two_toed,4.408
4422,5.435,65.304,two_toed,1.972
4423,5.275,61.866,two_toed,1.349
4424,6.713,64.306,two_toed,1.531
4425,6.092,61.216,two_toed,2.887
4426,7.757,64.668,two_toed,1.175
4427,5.409,64.143,two_toed,1.983
4428,5.655,63.771,two_toed,3.802
4429,6.125,61.826,two_toed,1.723
4430,5.155,62.89,two_toed,2.155
4431,5.488,62.565,two_toed,0.566
4432,7.423,61.37,two_toed,2.391
4433,6.967,62.543,two_toed,0.819
4434,4.794,64.73,two_toed,2.111
4435,5.162,61.776,two_toed,0.595
4436,7.117,63.474,two_toed,2.148
4437,6.637,62.016,two_toed,3.309
4438,6.259,62.922,two_toed,2.964
4439,5.901,63.103,two_toed,1.558
4440,4.853,62.957,two_toed,1.052
4441,4.543,63.267,two_toed,1.443
4442,5.112,63.853,two_toed,1.916
4443,6.298,64.583,two_toed,2.889
4444,5.836,62.725,two_toed,2.05
4445,6.116,62.614,two_toed,2.696
4446,4.874,64.417,two_toed,2.963
4447,4.966,61.033,two_toed,0.481
4448,6.348,61.467,two_toed,3.425
4449,5.472,62.114,two_toed,1.303
4450,5.992,62.638,two_toed,1.212
4451,4.705,62.589,two_toed,2.281
4452,5.685,64.366,two_toed,3.814
4453,6.87,63.391,two_toed,1.755
4454,5.629,66.047,two_toed,1.681
4455,6.398,62.773,two_toed,1.413
4456,5.63,61.412,two_toed,3.177
4457,6.497,60.158,two_toed,1.126
4458,6.43,63.222,two_toed,0.667
4459,4.243,63.162,two_toed,1.62
4460,4.618,63.423,two_toed,3.031
4461,5.895,61.768,two_toed,2.011
4462,4.997,64.349,two_toed,3.512
4463,5.815,63.648,two_toed,1.03
4464,6.308,63.8,two_toed,2.719
4465,6.102,63.745,two_toed,1.825
4466,7.191,62.701,two_toed,0.969
4467,5.679,61.759,two_toed,2.299
4468,5.751,62.328,two_toed,2.793
4469,4.303,62.286,two_toed,2.027
4470,5.403,62.545,two_toed,1.667
4471,4.255,61.503,two_toed,2.62
4472,4.031,64.731,two_toed,2.355
4473,5.474,63.214,two_toed,2.596
4474,6.297,63.34,two_toed,0.663
4475,7.13,63.024,two_toed,2.95
4476,6.029,63.372,two_toed,-0.149
4477,5.856,62.052,two_toed,2.166
4478,3.579,62.799,two_toed,1.831
4479,6.18,62.788,two_toed,3.212
4480,6.971,64.178,two_toed,2.77
4481,5.969,65.257,two_toed,2.927
4482,5.97,61.723,two_toed,4.511
4483,6.401,63.365,two_toed,1.876
4484,3.926,63.074,two_toed,1.761
4485,6.22,64.146,two_toed,1.455
4486,4.781,62.816,two_toed,1.131
4487,5.143,65.227,two_toed,0.805
4488,6.724,62.771,two_toed,2.843
4489,6.939,64,two_toed,1.4
4490,4.782,64.751,two_toed,0.929
4491,6.229,64.241,two_toed,2.516
4492,6.287,61.906,two_toed,0.678
4493,6.788,63.68,two_toed,2.894
4494,6.241,61.853,two_toed,1.777
4495,4.982,63.629,two_toed,3.437
4496,6.035,63.325,two_toed,3.449
4497,5.933,63.84,two_toed,2.642
4498,5.415,61.368,two_toed,0.193
4499,4.905,61.396,two_toed,3.116
4500,6.174,64.002,two_toed,4.938
4501,6.513,61.716,two_toed,1.994
4502,5.362,63.166,two_toed,1.839
4503,5.252,62.934,two_toed,1.393
4504,5.586,63.385,two_toed,2.495
4505,5.614,62.037,two_toed,2.134
4506,6.919,62.609,two_toed,2.544
4507,5.323,61.779,two_toed,2.899
4508,5.25,63.885,two_toed,1.435
4509,8.068,62.716,two_toed,3.412
4510,6.552,63.423,two_toed,2.468
4511,5.693,63.933,two_toed,3.991
4512,6.619,63.39,two_toed,3.653
4513,5.583,64.822,two_toed,3.317
4514,4.855,64.527,two_toed,2.105
4515,5.264,63.149,two_toed,0.874
4516,6.781,63.466,two_toed,2.331
4517,5.268,63.097,two_toed,1.459
4518,5.792,62.313,two_toed,1.186
4519,6.868,61.222,two_toed,2.109
4520,5.6,63.734,two_toed,1.837
4521,6.158,63.63,two_toed,-0.449
4522,5.155,63.332,two_toed,3.217
4523,5.501,62.618,two_toed,2.023
4524,7.182,62.692,two_toed,2.886
4525,6.513,62.574,two_toed,1.53
4526,5.918,61.455,two_toed,2.408
4527,6.183,62.058,two_toed,2.37
4528,7.462,63.6,two_toed,2.125
4529,3.868,63.845,two_toed,1.898
4530,6.212,62.679,two_toed,0.242
4531,6.004,61.4,two_toed,1.887
4532,6.824,63.1,two_toed,-0.052
4533,5.679,63.387,two_toed,1.444
4534,5.04,61.128,two_toed,2.285
4535,5.125,60.778,two_toed,2.041
4536,5.164,64.661,two_toed,0.634
4537,6.461,61.514,two_toed,1.103
4538,6.546,62.071,two_toed,3.723
4539,5.459,61.676,two_toed,1.677
4540,8.229,62.553,two_toed,3.451
4541,6.538,62.412,two_toed,1.04
4542,5.719,62.537,two_toed,1.913
4543,6.642,63.389,two_toed,2.599
4544,8.032,61.576,two_toed,3.669
4545,5.967,61.266,two_toed,0.292
4546,4.653,62.178,two_toed,3.537
4547,5.965,63.494,two_toed,1.364
4548,4.733,63.101,two_toed,2.833
4549,3.494,62.754,two_toed,3.509
4550,5.254,63.293,two_toed,1.975
4551,6.021,62.083,two_toed,2.489
4552,5.279,63.186,two_toed,2.004
4553,5.385,63.034,two_toed,1.905
4554,6.585,62.6,two_toed,3.755
4555,4.801,62.325,two_toed,1.208
4556,4.647,62.245,two_toed,4.031
4557,5.602,64.091,two_toed,1.748
4558,5.786,63.529,two_toed,2.495
4559,5.655,64.265,two_toed,2.265
4560,5.122,61.934,two_toed,3.55
4561,6.185,62.514,two_toed,3.416
4562,4.708,61.199,two_toed,1.602
4563,5.799,64.169,two_toed,2.605
4564,5.291,62.474,two_toed,3.076
4565,5.643,62.402,two_toed,1.168
4566,5.561,65.406,two_toed,1.348
4567,5.095,62.526,two_toed,1.961
4568,6.076,62.219,two_toed,4.149
4569,4.171,62.876,two_toed,1.848
4570,4.965,63.709,two_toed,1.976
4571,7.199,64.124,two_toed,3.588
4572,6.857,63.49,two_toed,1.541
4573,3.825,61.664,two_toed,2.058
4574,5.899,62.425,two_toed,3.411
4575,6.004,61.025,two_toed,2.49
4576,5.742,63.835,two_toed,3.434
4577,4.888,61.261,two_toed,2.861
4578,4.731,63.273,two_toed,1.035
4579,5.846,63.336,two_toed,2.283
4580,4.727,64.919,two_toed,1.894
4581,7.439,64.122,two_toed,2.953
4582,5.427,62.94,two_toed,0.198
4583,6.695,63.471,two_toed,1.287
4584,4.606,62.842,two_toed,0.935
4585,5.47,63.573,two_toed,2.304
4586,6.569,64.021,two_toed,0.327
4587,5.828,61.973,two_toed,2.536
4588,5.601,63.229,two_toed,1.24
4589,6.641,61.734,two_toed,2.994
4590,5.521,62.741,two_toed,2.19
4591,3.008,62.031,two_toed,0.773
4592,6.734,62.789,two_toed,1.868
4593,7.147,63.904,two_toed,2.506
4594,5.344,61.687,two_toed,1.061
4595,5.892,62.421,two_toed,3.187
4596,4.807,63.048,two_toed,1.592
4597,5.332,61.673,two_toed,2.158
4598,4.909,63.782,two_toed,2.377
4599,5.699,64.283,two_toed,2.119
4600,5.289,62.284,two_toed,3.14
4601,6.856,63.994,two_toed,1.616
4602,5.553,64.649,two_toed,2.934
4603,6.835,62.87,two_toed,3.128
4604,6.23,62.07,two_toed,2.207
4605,5.156,61.274,two_toed,1.788
4606,5.844,62.719,two_toed,0.965
4607,5.4,63.812,two_toed,1.773
4608,3.862,61.695,two_toed,1.352
4609,5.041,61.745,two_toed,2.557
4610,5.905,62.238,two_toed,2.4
4611,5.987,63.257,two_toed,2.147
4612,6.348,63.212,two_toed,0.583
4613,5.773,61.769,two_toed,3.026
4614,7.076,62.093,two_toed,4.197
4615,5.999,62.362,two_toed,2.018
4616,4.76,63.409,two_toed,2.964
4617,5.983,64.806,two_toed,2.215
4618,5.359,64.254,two_toed,4.909
4619,6.567,64.238,two_toed,1.927
4620,6.669,64.413,two_toed,0.571
4621,3.811,63.089,two_toed,3.054
4622,5.408,62.258,two_toed,0.866
4623,4.27,63.078,two_toed,2.439
4624,6.637,63.574,two_toed,2.137
4625,7.045,63.466,two_toed,0.686
4626,5.649,62.76,two_toed,1.586
4627,7.672,63.885,two_toed,0.551
4628,3.834,65.842,two_toed,2.877
4629,6.678,64.041,two_toed,1.468
4630,6.458,61.618,two_toed,2.834
4631,6.72,63.542,two_toed,0.35
4632,5.887,61.609,two_toed,3.713
4633,5.911,62.779,two_toed,2.546
4634,5.903,61.591,two_toed,2.704
4635,8.031,62.843,two_toed,1.565
4636,6.141,62.729,two_toed,2.908
4637,3.545,62.809,two_toed,2.262
4638,6.488,63.066,two_toed,2.735
4639,5.512,60.909,two_toed,2.261
4640,8.429,62.955,two_toed,2.441
4641,4.187,62.227,two_toed,2.882
4642,3.7,63.065,two_toed,4.016
4643,6.443,62.503,two_toed,1.999
4644,5.74,62.577,two_toed,3.056
4645,4.875,63.737,two_toed,1.922
4646,4.278,63.131,two_toed,1.95
4647,3.935,62.25,two_toed,2.222
4648,5.65,62.842,two_toed,4.797
4649,7.089,63.263,two_toed,2.663
4650,5.399,63.586,two_toed,1.48
4651,5.861,63.019,two_toed,2.359
4652,4.764,62.417,two_toed,1.69
4653,5.925,63.712,two_toed,3.199
4654,5.358,61.661,two_toed,1.181
4655,4.982,64.691,two_toed,2.137
4656,3.952,62.146,two_toed,2.041
4657,4.746,61.386,two_toed,1.508
4658,4.962,63.704,two_toed,3.354
4659,7.642,61.405,two_toed,3.011
4660,4.768,63.889,two_toed,1.909
4661,4.647,62.735,two_toed,0.842
4662,8.606,62.887,two_toed,1.171
4663,6.097,62.765,two_toed,2.598
4664,4.087,64.114,two_toed,0.378
4665,5.602,64.688,two_toed,2.176
4666,4.712,63.463,two_toed,2.392
4667,5.856,61.703,two_toed,2.751
4668,4.541,63.103,two_toed,0.967
4669,6.093,63.623,two_toed,1.086
4670,4.768,62.873,two_toed,1.301
4671,6.456,64.3,two_toed,1.653
4672,5.726,62.943,two_toed,3.442
4673,3.817,61.515,two_toed,1.866
4674,5.524,63.915,two_toed,0.796
4675,4.458,62.316,two_toed,2.127
4676,4.577,61.849,two_toed,3.173
4677,6.627,63.774,two_toed,0.835
4678,5.006,64.483,two_toed,1.075
4679,7.259,60.916,two_toed,2.87
4680,5.924,62.191,two_toed,4.408
4681,6.789,63.188,two_toed,2.335
4682,6.423,63.167,two_toed,1.415
4683,5.399,62.922,two_toed,2.196
4684,6.023,63.384,two_toed,2.202
4685,5.254,61.918,two_toed,3.009
4686,7.254,62.932,two_toed,3.181
4687,5.866,64.21,two_toed,1.57
4688,6.384,64.304,two_toed,2.277
4689,5.475,62.675,two_toed,2.181
4690,5.632,63.35,two_toed,2.148
4691,6.973,63.274,two_toed,2.899
4692,4.171,63.633,two_toed,2.856
4693,4.25,61.756,two_toed,2.019
4694,3.763,63.312,two_toed,1.865
4695,6.798,63.572,two_toed,3.177
4696,5.355,63.499,two_toed,2.793
4697,6.134,63.831,two_toed,2.844
4698,7.238,62.837,two_toed,1.899
4699,6.117,64.292,two_toed,1.086
4700,5.17,61.357,two_toed,1.951
4701,6.204,62.558,two_toed,1.588
4702,4.81,61.43,two_toed,1.846
4703,4.815,64.292,two_toed,3.938
4704,5.544,64.958,two_toed,2.201
4705,4.368,62.661,two_toed,3.672
4706,6.04,63.803,two_toed,2.411
4707,5.79,62.691,two_toed,2.218
4708,7.087,66.021,two_toed,1.563
4709,5.628,64.609,two_toed,0.071
4710,5.414,63.004,two_toed,2.94
4711,7.67,64.443,two_toed,0.913
4712,5.923,63.912,two_toed,2.001
4713,5.533,64.021,two_toed,1.067
4714,6.313,63.867,two_toed,1.303
4715,6.578,64.56,two_toed,2.542
4716,5.448,65.154,two_toed,2.388
4717,4.84,63.832,two_toed,0.093
4718,5.164,62.805,two_toed,2.045
4719,5.419,62.556,two_toed,2.419
4720,7.245,62.798,two_toed,0.525
4721,6.308,62.338,two_toed,3.35
4722,5.809,61.218,two_toed,3.262
4723,4.292,64.593,two_toed,2.672
4724,7.602,62.24,two_toed,1.173
4725,6.005,64.04,two_toed,4.492
4726,5.884,64.192,two_toed,2.055
4727,6.29,64.307,two_toed,2.499
4728,7.961,63.526,two_toed,1.202
4729,5.301,64.344,two_toed,4.085
4730,3.204,62.874,two_toed,3.102
4731,6.973,64.306,two_toed,2.405
4732,6.146,63.922,two_toed,4.168
4733,4.322,61.345,two_toed,0.915
4734,5.296,63.562,two_toed,2.317
4735,3.777,64.823,two_toed,3.802
4736,5.864,63.349,two_toed,3.401
4737,5.868,62.96,two_toed,2.973
4738,6.656,61.81,two_toed,2.771
4739,4.073,63.89,two_toed,0.945
4740,6.588,62.614,two_toed,2.367
4741,6.867,62.305,two_toed,3.204
4742,4.272,61.478,two_toed,3.273
4743,5.984,63.486,two_toed,2.336
4744,5.181,64.339,two_toed,2.06
4745,6.02,64.545,two_toed,1.218
4746,7.529,62.3,two_toed,2.536
4747,6.26,62.789,two_toed,2.867
4748,6.361,61.662,two_toed,2.731
4749,6.512,62.75,two_toed,0.866
4750,6.483,62.438,two_toed,2.379
4751,6.375,61.521,two_toed,2.007
4752,5.102,62.095,two_toed,1.688
4753,5.126,61.857,two_toed,1.988
4754,6.336,62.207,two_toed,3.196
4755,5.669,60.886,two_toed,3.435
4756,6.554,64.322,two_toed,4.176
4757,4.723,61.1,two_toed,1.839
4758,5.745,62.11,two_toed,2.441
4759,6.076,60.876,two_toed,0.982
4760,4.602,63.987,two_toed,3.233
4761,5.796,64.393,two_toed,1.84
4762,4.762,62.895,two_toed,2.751
4763,6.511,61.2,two_toed,3.26
4764,6.41,64.277,two_toed,3.899
4765,5.539,62.667,two_toed,3.717
4766,5.308,63.023,two_toed,1.306
4767,5.97,63.963,two_toed,1.704
4768,3.676,63.545,two_toed,3.4
4769,6.851,62.498,two_toed,3.185
4770,4.746,63.206,two_toed,2.104
4771,6.609,63.159,two_toed,2.549
4772,6.347,60.625,two_toed,3.885
4773,4.149,62.192,two_toed,2.135
4774,4.275,63.613,two_toed,2.064
4775,7.657,63.739,two_toed,2.031
4776,6.344,63.061,two_toed,1.929
4777,5.481,63.61,two_toed,4.487
4778,6.485,63.77,two_toed,2.121
4779,4.832,62.765,two_toed,2.862
4780,4.776,61.622,two_toed,2.292
4781,6.268,62.031,two_toed,3.063
4782,5.991,63.497,two_toed,2.437
4783,6.61,62.934,two_toed,2.213
4784,3.408,64.195,two_toed,2.928
4785,4.879,65.673,two_toed,1.154
4786,5.702,64.869,two_toed,2.942
4787,6.819,64.369,two_toed,0.915
4788,5.351,63.102,two_toed,3.016
4789,4.583,61.667,two_toed,0.573
4790,6.88,61.595,two_toed,3.69
4791,4.038,62.586,two_toed,3.326
4792,7.609,63.209,two_toed,3.937
4793,5.86,64.339,two_toed,2.178
4794,5.822,62.124,two_toed,2.024
4795,5.623,62.648,two_toed,3.27
4796,5.943,63.698,two_toed,3.147
4797,6.154,62.459,two_toed,1.54
4798,4.384,61.372,two_toed,0.735
4799,5.237,62.573,two_toed,1.728
4800,3.551,62.12,two_toed,1.801
4801,5.594,61.702,two_toed,2.313
4802,7.216,63.789,two_toed,4.18
4803,5.764,62.375,two_toed,1.911
4804,6.541,61.514,two_toed,1.613
4805,5.857,64.224,two_toed,2.452
4806,7.449,63.077,two_toed,2.485
4807,6.926,64.646,two_toed,3.437
4808,6.292,64.658,two_toed,0.803
4809,5.684,64.685,two_toed,1.292
4810,5.66,62.959,two_toed,2.128
4811,6.052,63.181,two_toed,1
4812,4.223,62.245,two_toed,1.866
4813,7.309,62.505,two_toed,0.69
4814,6.405,64.454,two_toed,3.66
4815,6.168,62.65,two_toed,3.403
4816,7.729,63.851,two_toed,1.657
4817,5.515,62.378,two_toed,3.155
4818,6.737,63.778,two_toed,1.217
4819,5.938,61.953,two_toed,1.96
4820,5.834,62.811,two_toed,1.823
4821,3.487,61.073,two_toed,1.64
4822,5.559,62.716,two_toed,2.101
4823,4.005,62.697,two_toed,0.462
4824,5.846,63.43,two_toed,3.36
4825,5.502,63.974,two_toed,2.233
4826,6.21,63.019,two_toed,3.175
4827,4.777,63.918,two_toed,2.001
4828,6.105,62.985,two_toed,2.016
4829,7.196,62.35,two_toed,4.271
4830,7.908,63.514,two_toed,0.971
4831,5.701,61.089,two_toed,2.051
4832,6.588,63.931,two_toed,3.053
4833,6.337,64.28,two_toed,3.147
4834,5.571,63.996,two_toed,1.957
4835,4.15,63.336,two_toed,3.568
4836,6.385,62.21,two_toed,4.273
4837,6.61,61.535,two_toed,1.853
4838,4.651,62.556,two_toed,0.362
4839,3.792,63.014,two_toed,1.418
4840,7.074,62.608,two_toed,1.357
4841,5.525,62.327,two_toed,1.085
4842,6.179,63.351,two_toed,2.644
4843,7.162,65.018,two_toed,2.608
4844,5.3,62.908,two_toed,2.662
4845,6.859,62.126,two_toed,2.725
4846,5.379,64.29,two_toed,1.83
4847,6.553,64.221,two_toed,0.556
4848,4.45,62.988,two_toed,2.403
4849,6.633,61.787,two_toed,1.989
4850,5.741,64.177,two_toed,0.118
4851,5.504,64.965,two_toed,2.19
4852,4.778,63.995,two_toed,0.227
4853,3.769,62.904,two_toed,-0.257
4854,6.94,62.25,two_toed,2.36
4855,4.08,63.347,two_toed,1.836
4856,6.163,61.582,two_toed,1.767
4857,7.253,63.902,two_toed,3.4
4858,6.231,62.689,two_toed,0.766
4859,5.881,61.225,two_toed,3.204
4860,7.565,63.622,two_toed,2.961
4861,6.001,62.666,two_toed,3.514
4862,5.133,63.392,two_toed,3.635
4863,6.144,62.513,two_toed,2.252
4864,6.025,62.193,two_toed,2.049
4865,7.477,62.96,two_toed,2.873
4866,6.695,63.323,two_toed,2.435
4867,5.982,64.102,two_toed,2.296
4868,5.495,62.832,two_toed,2.486
4869,5.39,61.325,two_toed,1.198
4870,7.094,62.472,two_toed,0.506
4871,5.836,62.274,two_toed,2.174
4872,6.361,63.662,two_toed,0.441
4873,4.308,61.856,two_toed,1.395
4874,5.043,64.143,two_toed,1.575
4875,5.15,63.197,two_toed,2.731
4876,5.038,61.138,two_toed,2.007
4877,5.859,65.888,two_toed,3.399
4878,6.553,62.868,two_toed,2.33
4879,6.063,62.433,two_toed,1.265
4880,7.116,62.619,two_toed,1.884
4881,5.711,63.482,two_toed,1.981
4882,4.225,62.185,two_toed,1.015
4883,3.839,61.278,two_toed,2.947
4884,5.839,62.886,two_toed,2.6
4885,6.665,63.252,two_toed,1.897
4886,5.972,63.167,two_toed,2.586
4887,7.184,62.273,two_toed,1.068
4888,4.658,62.651,two_toed,1.919
4889,4.358,62.312,two_toed,3.658
4890,6.475,62.966,two_toed,1.12
4891,5.094,63.154,two_toed,3.64
4892,3.698,62.838,two_toed,2.433
4893,5.979,63.696,two_toed,1.442
4894,5.463,63.181,two_toed,3.14
4895,6.892,62.02,two_toed,0.402
4896,5.255,64.203,two_toed,3.267
4897,6.291,62.267,two_toed,2.918
4898,6.293,61.496,two_toed,4.133
4899,6.338,62.634,two_toed,2.661
4900,7.225,62.806,two_toed,2.992
4901,6.052,64.903,two_toed,1.955
4902,5.647,62.964,two_toed,1.824
4903,3.683,64.462,two_toed,1.918
4904,7.43,63.459,two_toed,3.305
4905,4.841,63.217,two_toed,2.903
4906,5.437,60.835,two_toed,0.927
4907,4.684,64.237,two_toed,1.83
4908,5.433,62.589,two_toed,2.454
4909,5.459,63.175,two_toed,3.813
4910,5.303,62.156,two_toed,4.315
4911,5.853,62.988,two_toed,2.6
4912,6.853,63.621,two_toed,1.351
4913,5.385,62.272,two_toed,1.438
4914,6.283,62.722,two_toed,1.591
4915,8.268,61.965,two_toed,2.107
4916,4.159,62.701,two_toed,0.65
